,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
10,0.4310470045261537,0.8466884435808932,0.09132577831839761,0.5410341736896629,0.9165360375045197,0.8859170544466556,0.8041689475578239,0.8974401875506367,0.9115552998384598,0.9498673453186046,1.0,0.9895208297862583,-0.4339075606123612,0.30285579048964284,-0.32827351061981747,-0.6699877633873171,0.8230180214909978,0.1394698930189124,0.563254862089672,0.8059213622214545,0.7670648663832165,0.8322626894300597,0.7947860372825182,0.7864839074465263,-0.1390781037351601,0.30953131163541237,0.33481524846369803,-0.5355473324961434,0.9049163968213799,0.9214255394432892,0.8780596978856775,0.8555125524073816
11,0.5254446623020507,0.8907809175327878,0.19478102918311097,0.5443901105337232,0.8697141806352247,0.8202457405630232,0.8169341990064061,0.8446005557726588,0.9427035342617813,0.9483523508528898,0.9895208297862583,1.0,-0.41046330598227326,0.3405014996536207,-0.21744428294871668,-0.6964348033805426,0.759878995727461,0.24554653955379618,0.609695268495632,0.7404491677374349,0.7330836173075176,0.7462402708098925,0.7434723345725833,0.7294974040279827,-0.15245793266257177,0.34070148317923526,0.32152639096572067,-0.4454289941773154,0.9084838491902121,0.9272419707128666,0.8442395372048728,0.8656018689198851
12,-0.12332522040622866,-0.4152817918925041,0.23566142122030373,0.44597642627277256,-0.6972327759665381,-0.2190868102591276,-0.7145238369757791,-0.14623985381213894,-0.6205767530920331,-0.130734792512838,-0.4339075606123612,-0.41046330598227326,1.0,0.5833191712833375,0.505220707115345,0.8474621640737187,-0.035883339262235754,0.13762248050851766,-0.37347976870459965,-0.1995569255812652,-0.8596807435893334,-0.5418838850375626,-0.8542909196551798,-0.8396009670588586,0.8918521783638272,0.6233962244554113,0.6263279773385364,0.8493475016124119,-0.5209207345414968,-0.5270878306688304,-0.6982333440873777,-0.6304006450835651
13,0.5955379256658424,0.46349569098539817,0.7133511283901746,0.9383869108111814,0.011953643792770984,0.3121000268402018,0.14762422544103793,0.45795091700218327,0.1609265784955425,0.5360446567482047,0.30285579048964284,0.3405014996536207,0.5833191712833375,1.0,0.5875966817114467,0.358499254758866,0.4161725324567136,0.660210273169615,0.48053366530922775,0.49392017117361586,-0.1247315032378966,-0.03014911309411698,-0.26158894165964175,-0.20014463183019426,0.7833798057737641,0.9948775123766377,0.9188558319175626,0.43598733570523596,0.37275221663478303,0.3580278094015237,0.11666560119601793,0.2572546955886538
14,0.6528542102977553,0.14804597021368127,0.8954406907159568,0.2768156925096962,-0.5474091519272957,-0.5393798000445258,-0.09254338309514258,-0.3937317895460404,-0.1485080526375803,-0.17855015187933923,-0.32827351061981747,-0.21744428294871668,0.505220707115345,0.5875966817114467,1.0,0.36989196878026726,-0.46964761654884807,0.863394699532587,0.3838472999853411,-0.3014898281526009,-0.4304973891021896,-0.7448112706345208,-0.6563483252537214,-0.6165042486147198,0.38539013327215027,0.5324900110388093,0.2713907124076077,0.7634297423222859,-0.08396328343688422,-0.1007565536353184,-0.3630546553882908,-0.07835621932635665
15,-0.3188007014202128,-0.6297966723214797,0.0696291495263532,0.21231519196434667,-0.7335938760429431,-0.3584544491306346,-0.7609196785885751,-0.30756292618750747,-0.8551885486158981,-0.44850675534099127,-0.6699877633873171,-0.6964348033805426,0.8474621640737187,0.358499254758866,0.36989196878026726,1.0,-0.2114692209760762,-0.029574347696981945,-0.41131562143556877,-0.20382742335559986,-0.782120938563745,-0.5336743191327643,-0.8195968343018474,-0.7618201591655912,0.80878266486684,0.3820951719318788,0.4542002055962812,0.6082023421576511,-0.6336225922764764,-0.6612769864807939,-0.6907993652490594,-0.7088860663454991
16,0.034210693320649146,0.482185701771892,-0.1691170304506962,0.7043017323435627,0.7218912799026428,0.9826816210424653,0.3945618555935202,0.9788456216591496,0.5167703495515585,0.8876750487095202,0.8230180214909978,0.759878995727461,-0.035883339262235754,0.4161725324567136,-0.46964761654884807,-0.2114692209760762,1.0,-0.17402090793942124,0.18360066032757544,0.874408703848388,0.4434784322948976,0.8416449796409077,0.5499309112074593,0.5553579058779992,0.2957457515970633,0.4673144323826164,0.6361793915475764,-0.4048906750185447,0.612595540703825,0.6232693849295978,0.6239241777253279,0.49194940224894024
17,0.9440428592999606,0.6170217218416653,0.994518162258638,0.4425989811903609,-0.054190986311430774,-0.1789306173194527,0.41782309196664225,-0.024264717370062288,0.3406058339433406,0.2085609300136103,0.1394698930189124,0.24554653955379618,0.13762248050851766,0.660210273169615,0.863394699532587,-0.029574347696981945,-0.17402090793942124,1.0,0.7861356239718205,0.08707932698772387,0.06748916831306874,-0.3434913228774865,-0.19213557127970568,-0.14215210321356475,0.18309431984779728,0.5877644748903073,0.31470354897077313,0.393463280626727,0.42325138104687204,0.4077769581649996,0.15144426188170831,0.43521151306044525
18,0.9166488921120761,0.896047025847178,0.741444654170358,0.4400641014997064,0.5304261167167293,0.2658616279861925,0.8645426355795248,0.376890482959129,0.7146959691817105,0.49301461465267993,0.563254862089672,0.609695268495632,-0.37347976870459965,0.48053366530922775,0.3838472999853411,-0.41131562143556877,0.18360066032757544,0.7861356239718205,1.0,0.5367723369954571,0.6547541134984713,0.2471639933838612,0.4201452641905706,0.48510474727891917,-0.11181728944139566,0.40558362491127464,0.23512497404213795,-0.24982887089570996,0.8491297106269132,0.8312422744941569,0.7135359677099159,0.8724101106896829
19,0.29223658652086076,0.6532086560322106,0.08139839835416059,0.7207772307507355,0.7986290078508731,0.900190695805541,0.63672004519992,0.9366960553512155,0.5784037332934281,0.8107203091595186,0.8059213622214545,0.7404491677374349,-0.1995569255812652,0.49392017117361586,-0.3014898281526009,-0.20382742335559986,0.874408703848388,0.08707932698772387,0.5367723369954571,1.0,0.6543998392244166,0.8264934820897767,0.6258572929923822,0.6854557839032629,0.24438574606581406,0.5018203344210328,0.6241250608173181,-0.5468149154238182,0.8037368587161615,0.7923777382581952,0.8139185473779577,0.7158988183671287
20,0.3682652341990967,0.7353433485373065,-0.013450477487370412,0.06782975281805007,0.9344218140498115,0.5976801599299104,0.9280235324757332,0.5783281069546892,0.8285500307848548,0.5438763108092325,0.7670648663832165,0.7330836173075176,-0.8596807435893334,-0.1247315032378966,-0.4304973891021896,-0.782120938563745,0.4434784322948976,0.06748916831306874,0.6547541134984713,0.6543998392244166,1.0,0.7867899531817383,0.9528641369106275,0.9734824227025355,-0.5576355825499867,-0.16034023900180766,-0.1413598605174781,-0.8721005297227548,0.8613412298211726,0.8602248588038138,0.9649638582717687,0.9043224283411858
21,-0.047119010859522706,0.49468559142675045,-0.3839305745107491,0.2964497092954475,0.9328755889667277,0.920663061323535,0.6165303022195664,0.8641940014663505,0.6400742219084767,0.7213532466759575,0.8322626894300597,0.7462402708098925,-0.5418838850375626,-0.03014911309411698,-0.7448112706345208,-0.5336743191327643,0.8416449796409077,-0.3434913228774865,0.2471639933838612,0.8264934820897767,0.7867899531817383,1.0,0.8888422594435352,0.8920876127893042,-0.19793571950995206,-0.002366476976693867,0.1813060404068238,-0.8302192864089132,0.6962101010684132,0.7045503942104646,0.8412301093488579,0.6512426550326434
22,0.13424434904233262,0.6080436145987952,-0.2716896796878955,0.0008480300107693836,0.9602755937748351,0.6942773768674277,0.8104275339688908,0.633506694175774,0.7937387050089794,0.5755593286041527,0.7947860372825182,0.7434723345725833,-0.8542909196551798,-0.26158894165964175,-0.6563483252537214,-0.8195968343018474,0.5499309112074593,-0.19213557127970568,0.4201452641905706,0.6258572929923822,0.9528641369106275,0.8888422594435352,1.0,0.9914899002841284,-0.5892456636929929,-0.26951881530463084,-0.18734564653774854,-0.9179251750117372,0.762281544340957,0.7726983689014936,0.9131082058637564,0.7911020137556977
23,0.17470570474812838,0.6297815185204012,-0.21742371866353732,0.05255683253557937,0.9658126396981621,0.6994938318087244,0.8367434486750707,0.6512575665786876,0.776553398034574,0.5705549476021036,0.7864839074465263,0.7294974040279827,-0.8396009670588586,-0.20014463183019426,-0.6165042486147198,-0.7618201591655912,0.5553579058779992,-0.14215210321356475,0.48510474727891917,0.6854557839032629,0.9734824227025355,0.8920876127893042,0.9914899002841284,1.0,-0.5338517093967127,-0.21423036992800165,-0.1295285312051861,-0.932637133026535,0.795485364867487,0.7993275332513119,0.9434375263975706,0.8212418613592638
24,-0.000988103795409946,-0.15839963894584264,0.2800730741114844,0.731499183809402,-0.36547535207357396,0.13080394815212862,-0.43407111439194157,0.2226991130805253,-0.4189941667197916,0.1521236955159396,-0.1390781037351601,-0.15245793266257177,0.8918521783638272,0.7833798057737641,0.38539013327215027,0.80878266486684,0.2957457515970633,0.18309431984779728,-0.11181728944139566,0.24438574606581406,-0.5576355825499867,-0.19793571950995206,-0.5892456636929929,-0.5338517093967127,1.0,0.8195163186503677,0.8817404831234064,0.5738944104834567,-0.18109403943577565,-0.19892683725975552,-0.337727210611468,-0.32135033972203453
25,0.52398049943723,0.4202006757303828,0.6456410197250332,0.9540089203859933,0.008276973286435473,0.35302308051108383,0.09525978929499225,0.4902608452312969,0.13429188459062244,0.5568390286633313,0.30953131163541237,0.34070148317923526,0.6233962244554113,0.9948775123766377,0.5324900110388093,0.3820951719318788,0.4673144323826164,0.5877644748903073,0.40558362491127464,0.5018203344210328,-0.16034023900180766,-0.002366476976693867,-0.26951881530463084,-0.21423036992800165,0.8195163186503677,1.0,0.9472837507615753,0.4436966160872195,0.3383164712373908,0.3262758328844085,0.09021680598785237,0.21169289759922044
26,0.27282078067984633,0.2908808590517406,0.38245065040470366,0.9626246050050912,0.08643462056590862,0.5148931008719632,0.011628355104140144,0.6189992024120855,0.048345477416615705,0.5818444599333399,0.33481524846369803,0.32152639096572067,0.6263279773385364,0.9188558319175626,0.2713907124076077,0.4542002055962812,0.6361793915475764,0.31470354897077313,0.23512497404213795,0.6241250608173181,-0.1413598605174781,0.1813060404068238,-0.18734564653774854,-0.1295285312051861,0.8817404831234064,0.9472837507615753,1.0,0.2925779307949936,0.29079016044825184,0.27799536684609866,0.11861761112728875,0.14023774564532882
27,0.11941391409980628,-0.3248186101465173,0.4603361546292003,0.1835894716364129,-0.8262893781179136,-0.5524022616023683,-0.6279298487607305,-0.4679388013678027,-0.5045575474339669,-0.288126499700407,-0.5355473324961434,-0.4454289941773154,0.8493475016124119,0.43598733570523596,0.7634297423222859,0.6082023421576511,-0.4048906750185447,0.393463280626727,-0.24982887089570996,-0.5468149154238182,-0.8721005297227548,-0.8302192864089132,-0.9179251750117372,-0.932637133026535,0.5738944104834567,0.4436966160872195,0.2925779307949936,1.0,-0.5486860200825759,-0.5458870699038894,-0.7875331964081062,-0.5910748452571819
28,0.6824026876758049,0.9587556005706954,0.36795365442762795,0.5176679724597189,0.8790917209576112,0.7048271164496653,0.955650496355172,0.758358457683628,0.9185389604257502,0.8152876310847446,0.9049163968213799,0.9084838491902121,-0.5209207345414968,0.37275221663478303,-0.08396328343688422,-0.6336225922764764,0.612595540703825,0.42325138104687204,0.8491297106269132,0.8037368587161615,0.8613412298211726,0.6962101010684132,0.762281544340957,0.795485364867487,-0.18109403943577565,0.3383164712373908,0.29079016044825184,-0.5486860200825759,1.0,0.998624256053971,0.9469773861647789,0.9861827711076416
29,0.6735632676090987,0.9616880466321315,0.35067394599461227,0.5094729582969336,0.887120019578852,0.7154231969141724,0.9540996551607123,0.7648722285030528,0.9360343396235878,0.8316915687504952,0.9214255394432892,0.9272419707128666,-0.5270878306688304,0.3580278094015237,-0.1007565536353184,-0.6612769864807939,0.6232693849295978,0.4077769581649996,0.8312422744941569,0.7923777382581952,0.8602248588038138,0.7045503942104646,0.7726983689014936,0.7993275332513119,-0.19892683725975552,0.3262758328844085,0.27799536684609866,-0.5458870699038894,0.998624256053971,1.0,0.9449635204783954,0.984518784176723
30,0.4477477399011163,0.8278249408806302,0.08655649512180627,0.3249343384971746,0.9677936543492259,0.7458646405464654,0.9386118022585316,0.7525962433128502,0.8667439581363791,0.721466413953958,0.8780596978856775,0.8442395372048728,-0.6982333440873777,0.11666560119601793,-0.3630546553882908,-0.6907993652490594,0.6239241777253279,0.15144426188170831,0.7135359677099159,0.8139185473779577,0.9649638582717687,0.8412301093488579,0.9131082058637564,0.9434375263975706,-0.337727210611468,0.09021680598785237,0.11861761112728875,-0.7875331964081062,0.9469773861647789,0.9449635204783954,1.0,0.9495316526866916
31,0.6987516571374243,0.9516063188990203,0.36775664778957445,0.3810601192940176,0.8692520995453162,0.6071919309665371,0.9911178998493969,0.6535116160227145,0.9306347220295549,0.7237830449880664,0.8555125524073816,0.8656018689198851,-0.6304006450835651,0.2572546955886538,-0.07835621932635665,-0.7088860663454991,0.49194940224894024,0.43521151306044525,0.8724101106896829,0.7158988183671287,0.9043224283411858,0.6512426550326434,0.7911020137556977,0.8212418613592638,-0.32135033972203453,0.21169289759922044,0.14023774564532882,-0.5910748452571819,0.9861827711076416,0.984518784176723,0.9495316526866916,1.0
